dataset,round,cluster_id,label,phrase,support_count,distance_cutoff,patch_len,stats_json
MB1,2,2,UNUSED_PROTO,prototype rarely activated in training windows,0,10.027172088623047,5,{}
MB1,2,3,UNUSED_PROTO,prototype rarely activated in training windows,0,10.027172088623047,5,{}
MB1,2,4,UNUSED_PROTO,prototype rarely activated in training windows,0,10.027172088623047,5,{}
MB1,2,5,UNUSED_PROTO,prototype rarely activated in training windows,0,10.027172088623047,5,{}
MB1,2,6,UNUSED_PROTO,prototype rarely activated in training windows,0,10.027172088623047,5,{}
MB1,2,7,MIXED_PATTERN,"a mix of stable, trending, and spiky attributes",20000,10.027172088623047,5,"{""group_counts"": {""error"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""other"": {""noisy"": 0, ""spiky"": 2, ""stable"": 4, ""trend"": 9}, ""wear"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""workload"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}}, ""num_patches"": 20000, ""per_feature"": [{""feature"": ""r_5"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.0033999979496002197, ""delta"": 0.0033999979496002197, ""level_mean"": 0.10284000039100646, ""level_std"": 0.0012737339063697841, ""max_step"": 0.001400001347064972, ""mean_abs_step"": 0.0008499994874000549, ""pos_max_step"": 0.5, ""step_std"": 0.00038405893869795753}}, {""feature"": ""r_9"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 105.328125, ""delta"": 105.328125, ""level_mean"": 13996.9765625, ""level_std"": 37.221469905962195, ""max_step"": 26.462890625, ""mean_abs_step"": 26.33203125, ""pos_max_step"": 0.75, ""step_std"": 0.07901108830534681}}, {""feature"": ""r_12"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.01074981689453125, ""delta"": 0.01074981689453125, ""level_mean"": 32.07593994140625, ""level_std"": 0.00374020700345096, ""max_step"": 0.0032501220703125, ""mean_abs_step"": 0.0026874542236328125, ""pos_max_step"": 0.25, ""step_std"": 0.0006669532087631972}}, {""feature"": ""r_177"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 5.380706787109375, ""delta"": 5.380706787109375, ""level_mean"": 489.46306762695315, ""level_std"": 1.9011844177255595, ""max_step"": 1.358367919921875, ""mean_abs_step"": 1.3451766967773438, ""pos_max_step"": 0.0, ""step_std"": 0.007641877452757209}}, {""feature"": ""r_180"", ""group"": ""other"", ""label"": ""FAST_DECAY"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.00341796875, ""delta"": -0.00341796875, ""level_mean"": 6518.7525390625, ""level_std"": 0.001324673824829154, ""max_step"": 0.00244140625, ""mean_abs_step"": 0.0008544921875, ""pos_max_step"": 0.75, ""step_std"": 0.0009991885707852112}}, {""feature"": ""r_181"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_182"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_183"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.0033999979496002197, ""delta"": 0.0033999979496002197, ""level_mean"": 0.10284000039100646, ""level_std"": 0.0012737339063697841, ""max_step"": 0.001400001347064972, ""mean_abs_step"": 0.0008499994874000549, ""pos_max_step"": 0.5, ""step_std"": 0.00038405893869795753}}, {""feature"": ""r_184"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_187"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.0006999969482421875, ""delta"": 0.0006999969482421875, ""level_mean"": 0.04261000007390976, ""level_std"": 0.00030232348289180354, ""max_step"": 0.0005000010132789612, ""mean_abs_step"": 0.00017499923706054688, ""pos_max_step"": 0.5, ""step_std"": 0.00019525716227095576}}, {""feature"": ""r_195"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.0006999969482421875, ""delta"": 0.0006999969482421875, ""level_mean"": 0.04261000007390976, ""level_std"": 0.00030232348289180354, ""max_step"": 0.0005000010132789612, ""mean_abs_step"": 0.00017499923706054688, ""pos_max_step"": 0.5, ""step_std"": 0.00019525716227095576}}, {""feature"": ""r_197"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_199"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 5.7208251953125, ""delta"": 5.7208251953125, ""level_mean"": 546.4385986328125, ""level_std"": 1.9706868049089485, ""max_step"": 2.11749267578125, ""mean_abs_step"": 1.430206298828125, ""pos_max_step"": 0.0, ""step_std"": 0.39786390431493446}}, {""feature"": ""r_241"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 9410183168.0, ""delta"": 9410183168.0, ""level_mean"": 1002115275161.6, ""level_std"": 3326211434.082585, ""max_step"": 2367356928.0, ""mean_abs_step"": 2352545792.0, ""pos_max_step"": 0.0, ""step_std"": 9074192.278944941}}, {""feature"": ""r_242"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 4594892800.0, ""delta"": 4594892800.0, ""level_mean"": 466372381900.8, ""level_std"": 1623680949.4151175, ""max_step"": 1156743168.0, ""mean_abs_step"": 1148723200.0, ""pos_max_step"": 0.0, ""step_std"": 5892747.665040477}}], ""role_counts"": {""noisy"": 0, ""spiky"": 2, ""stable"": 4, ""trend"": 9}}"
MB1,3,0,UNUSED_PROTO,prototype rarely activated in training windows,0,10.617769241333008,5,{}
MB1,3,1,MIXED_PATTERN,"a mix of stable, trending, and spiky attributes",249,10.617769241333008,5,"{""group_counts"": {""error"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""other"": {""noisy"": 0, ""spiky"": 2, ""stable"": 5, ""trend"": 8}, ""wear"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""workload"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}}, ""num_patches"": 249, ""per_feature"": [{""feature"": ""r_5"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.2730865478515625, ""delta"": 0.2730865478515625, ""level_mean"": 162.08353271484376, ""level_std"": 0.0940245941171796, ""max_step"": 0.1044158935546875, ""mean_abs_step"": 0.06827163696289062, ""pos_max_step"": 0.75, ""step_std"": 0.02162729048457206}}, {""feature"": ""r_9"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 103.71875, ""delta"": 103.71875, ""level_mean"": 12260.065625, ""level_std"": 36.64329355454302, ""max_step"": 26.513671875, ""mean_abs_step"": 25.9296875, ""pos_max_step"": 0.0, ""step_std"": 0.36370168987780455}}, {""feature"": ""r_12"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.02008056640625, ""delta"": 0.02008056640625, ""level_mean"": 135.1510040283203, ""level_std"": 0.0070036638370056595, ""max_step"": 0.0080413818359375, ""mean_abs_step"": 0.0050201416015625, ""pos_max_step"": 0.5, ""step_std"": 0.0033309101228817363}}, {""feature"": ""r_177"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.3212852478027344, ""delta"": 0.3212852478027344, ""level_mean"": 31.30923728942871, ""level_std"": 0.11149925595149218, ""max_step"": 0.09236907958984375, ""mean_abs_step"": 0.0803213119506836, ""pos_max_step"": 0.75, ""step_std"": 0.010239007791767589}}, {""feature"": ""r_180"", ""group"": ""other"", ""label"": ""FAST_DECAY"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.27294921875, ""delta"": -0.27294921875, ""level_mean"": 6371.37431640625, ""level_std"": 0.09401746108836355, ""max_step"": 0.10400390625, ""mean_abs_step"": 0.0682373046875, ""pos_max_step"": 0.75, ""step_std"": 0.021421513927930923}}, {""feature"": ""r_181"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_182"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_183"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.2730865478515625, ""delta"": 0.2730865478515625, ""level_mean"": 162.08353271484376, ""level_std"": 0.0940245941171796, ""max_step"": 0.1044158935546875, ""mean_abs_step"": 0.06827163696289062, ""pos_max_step"": 0.75, ""step_std"": 0.02162729048457206}}, {""feature"": ""r_184"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_187"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 25.642578125, ""delta"": 25.642578125, ""level_mean"": 735.500390625, ""level_std"": 8.84387557523558, ""max_step"": 8.277099609375, ""mean_abs_step"": 6.41064453125, ""pos_max_step"": 0.75, ""step_std"": 1.1289733079773445}}, {""feature"": ""r_195"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 25.642578125, ""delta"": 25.642578125, ""level_mean"": 735.500390625, ""level_std"": 8.84387557523558, ""max_step"": 8.277099609375, ""mean_abs_step"": 6.41064453125, ""pos_max_step"": 0.75, ""step_std"": 1.1289733079773445}}, {""feature"": ""r_197"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_199"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_241"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 310317056.0, ""delta"": 310317056.0, ""level_mean"": 38893532774.4, ""level_std"": 109648933.69957307, ""max_step"": 78880768.0, ""mean_abs_step"": 77579264.0, ""pos_max_step"": 0.75, ""step_std"": 1242298.5515309917}}, {""feature"": ""r_242"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 165686272.0, ""delta"": 165686272.0, ""level_mean"": 16769557913.6, ""level_std"": 58270827.149116494, ""max_step"": 42653696.0, ""mean_abs_step"": 41421568.0, ""pos_max_step"": 0.0, ""step_std"": 1182134.3519718898}}], ""role_counts"": {""noisy"": 0, ""spiky"": 2, ""stable"": 5, ""trend"": 8}}"
MB1,3,2,UNUSED_PROTO,prototype rarely activated in training windows,0,10.617769241333008,5,{}
MB1,3,3,UNUSED_PROTO,prototype rarely activated in training windows,0,10.617769241333008,5,{}
MB1,3,4,UNUSED_PROTO,prototype rarely activated in training windows,0,10.617769241333008,5,{}
MB1,3,5,UNUSED_PROTO,prototype rarely activated in training windows,0,10.617769241333008,5,{}
MB1,3,6,MIXED_PATTERN,"a mix of stable, trending, and spiky attributes",20000,10.617769241333008,5,"{""group_counts"": {""error"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""other"": {""noisy"": 0, ""spiky"": 2, ""stable"": 4, ""trend"": 9}, ""wear"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""workload"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}}, ""num_patches"": 20000, ""per_feature"": [{""feature"": ""r_5"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.0010000020265579224, ""delta"": 0.0010000020265579224, ""level_mean"": 0.06643999963998795, ""level_std"": 0.0003555275080552702, ""max_step"": 0.00030000507831573486, ""mean_abs_step"": 0.0002500005066394806, ""pos_max_step"": 0.0, ""step_std"": 5.000084652473134e-05}}, {""feature"": ""r_9"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 104.8212890625, ""delta"": 104.8212890625, ""level_mean"": 10201.9857421875, ""level_std"": 37.02406630797289, ""max_step"": 26.4677734375, ""mean_abs_step"": 26.205322265625, ""pos_max_step"": 0.0, ""step_std"": 0.16164008544713826}}, {""feature"": ""r_12"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.011951446533203125, ""delta"": 0.011951446533203125, ""level_mean"": 20.980089950561524, ""level_std"": 0.004130770540578597, ""max_step"": 0.0039005279541015625, ""mean_abs_step"": 0.0029878616333007812, ""pos_max_step"": 0.75, ""step_std"": 0.0005415971775514525}}, {""feature"": ""r_177"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 1.208099365234375, ""delta"": 1.208099365234375, ""level_mean"": 86.45362091064453, ""level_std"": 0.42725676386996997, ""max_step"": 0.30419921875, ""mean_abs_step"": 0.30202484130859375, ""pos_max_step"": 0.75, ""step_std"": 0.0019386920520916941}}, {""feature"": ""r_180"", ""group"": ""other"", ""label"": ""FAST_DECAY"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.0009765625, ""delta"": -0.0009765625, ""level_mean"": 6517.44267578125, ""level_std"": 0.00039062499999999997, ""max_step"": 0.0009765625, ""mean_abs_step"": 0.000244140625, ""pos_max_step"": 0.75, ""step_std"": 0.0004228639666916204}}, {""feature"": ""r_181"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0001500000071246177, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_182"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0001500000071246177, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_183"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.0010000020265579224, ""delta"": 0.0010000020265579224, ""level_mean"": 0.06643999963998795, ""level_std"": 0.0003555275080552702, ""max_step"": 0.00030000507831573486, ""mean_abs_step"": 0.0002500005066394806, ""pos_max_step"": 0.0, ""step_std"": 5.000084652473134e-05}}, {""feature"": ""r_184"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_187"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.005550000816583633, ""delta"": 0.005550000816583633, ""level_mean"": 0.02256000004708767, ""level_std"": 0.0020426454610897532, ""max_step"": 0.0021000001579523087, ""mean_abs_step"": 0.0013875002041459084, ""pos_max_step"": 0.5, ""step_std"": 0.000598305354737153}}, {""feature"": ""r_195"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.005550000816583633, ""delta"": 0.005550000816583633, ""level_mean"": 0.02256000004708767, ""level_std"": 0.0020426454610897532, ""max_step"": 0.0021000001579523087, ""mean_abs_step"": 0.0013875002041459084, ""pos_max_step"": 0.5, ""step_std"": 0.000598305354737153}}, {""feature"": ""r_197"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_199"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.007100105285644531, ""delta"": 0.007100105285644531, ""level_mean"": 1.7049900054931642, ""level_std"": 0.002574199669838555, ""max_step"": 0.002200007438659668, ""mean_abs_step"": 0.0017750263214111328, ""pos_max_step"": 0.25, ""step_std"": 0.00037665230055906234}}, {""feature"": ""r_241"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 2731442176.0, ""delta"": 2731442176.0, ""level_mean"": 224467684556.8, ""level_std"": 965299633.8754184, ""max_step"": 695140352.0, ""mean_abs_step"": 682860544.0, ""pos_max_step"": 0.75, ""step_std"": 8000808.132750591}}, {""feature"": ""r_242"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 2479374336.0, ""delta"": 2479374336.0, ""level_mean"": 195331227648.0, ""level_std"": 877895132.0191263, ""max_step"": 636043264.0, ""mean_abs_step"": 619843584.0, ""pos_max_step"": 0.25, ""step_std"": 11755627.75142255}}], ""role_counts"": {""noisy"": 0, ""spiky"": 2, ""stable"": 4, ""trend"": 9}}"
MB1,3,7,UNUSED_PROTO,prototype rarely activated in training windows,0,10.617769241333008,5,{}
MB2,1,0,MIXED_PATTERN,"a mix of stable, trending, and spiky attributes",20000,22.721210479736328,5,"{""group_counts"": {""error"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""other"": {""noisy"": 0, ""spiky"": 2, ""stable"": 5, ""trend"": 8}, ""wear"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}, ""workload"": {""noisy"": 0, ""spiky"": 0, ""stable"": 0, ""trend"": 0}}, ""num_patches"": 20000, ""per_feature"": [{""feature"": ""r_5"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.040799856185913086, ""delta"": 0.040799856185913086, ""level_mean"": 2.0801599979400636, ""level_std"": 0.016319942474365235, ""max_step"": 0.040799856185913086, ""mean_abs_step"": 0.010199964046478271, ""pos_max_step"": 0.75, ""step_std"": 0.017666855963876203}}, {""feature"": ""r_9"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 104.384765625, ""delta"": 104.384765625, ""level_mean"": 19716.23125, ""level_std"": 36.883815642138245, ""max_step"": 26.48828125, ""mean_abs_step"": 26.09619140625, ""pos_max_step"": 0.0, ""step_std"": 0.25076700805913965}}, {""feature"": ""r_12"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.011751174926757812, ""delta"": 0.011751174926757812, ""level_mean"": 26.0837703704834, ""level_std"": 0.004035679892911794, ""max_step"": 0.004550933837890625, ""mean_abs_step"": 0.002937793731689453, ""pos_max_step"": 0.75, ""step_std"": 0.001031538309718974}}, {""feature"": ""r_177"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 2.508331298828125, ""delta"": 2.508331298828125, ""level_mean"": 329.81483154296876, ""level_std"": 0.8862801875940692, ""max_step"": 0.6309814453125, ""mean_abs_step"": 0.6270828247070312, ""pos_max_step"": 0.0, ""step_std"": 0.003110725988131639}}, {""feature"": ""r_180"", ""group"": ""other"", ""label"": ""FAST_DECAY"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.041015625, ""delta"": -0.041015625, ""level_mean"": 15307.72421875, ""level_std"": 0.016406249999999997, ""max_step"": 0.041015625, ""mean_abs_step"": 0.01025390625, ""pos_max_step"": 0.75, ""step_std"": 0.01776028660104806}}, {""feature"": ""r_181"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.040799856185913086, ""delta"": 0.040799856185913086, ""level_mean"": 2.024560070037842, ""level_std"": 0.016319942474365235, ""max_step"": 0.040799856185913086, ""mean_abs_step"": 0.010199964046478271, ""pos_max_step"": 0.75, ""step_std"": 0.017666855963876203}}, {""feature"": ""r_182"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0026000000070780516, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_183"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.040799856185913086, ""delta"": 0.040799856185913086, ""level_mean"": 2.0801599979400636, ""level_std"": 0.016319942474365235, ""max_step"": 0.040799856185913086, ""mean_abs_step"": 0.010199964046478271, ""pos_max_step"": 0.75, ""step_std"": 0.017666855963876203}}, {""feature"": ""r_184"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_187"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.00279999990016222, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_195"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.00279999990016222, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_197"", ""group"": ""other"", ""label"": ""ZERO_OR_NEAR_ZERO"", ""role"": ""stable"", ""stats"": {""L"": 5, ""amp"": 0.0, ""delta"": 0.0, ""level_mean"": 0.0, ""level_std"": 0.0, ""max_step"": 0.0, ""mean_abs_step"": 0.0, ""pos_max_step"": 0.0, ""step_std"": 0.0}}, {""feature"": ""r_199"", ""group"": ""other"", ""label"": ""FAST_RISE"", ""role"": ""trend"", ""stats"": {""L"": 5, ""amp"": 0.021249771118164062, ""delta"": 0.021249771118164062, ""level_mean"": 8.240040016174316, ""level_std"": 0.007351829678602577, ""max_step"": 0.0062503814697265625, ""mean_abs_step"": 0.005312442779541016, ""pos_max_step"": 0.0, ""step_std"": 0.000799898419035752}}, {""feature"": ""r_241"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 3875995648.0, ""delta"": 3875995648.0, ""level_mean"": 589225027174.4, ""level_std"": 1370831581.1554163, ""max_step"": 975175680.0, ""mean_abs_step"": 968998912.0, ""pos_max_step"": 0.5, ""step_std"": 3625087.274601813}}, {""feature"": ""r_242"", ""group"": ""other"", ""label"": ""HIGH_RATE_BURSTS"", ""role"": ""spiky"", ""stats"": {""L"": 5, ""amp"": 2491252736.0, ""delta"": 2491252736.0, ""level_mean"": 359784723251.2, ""level_std"": 881687038.1544161, ""max_step"": 627671040.0, ""mean_abs_step"": 622813184.0, ""pos_max_step"": 0.25, ""step_std"": 4127882.06367963}}], ""role_counts"": {""noisy"": 0, ""spiky"": 2, ""stable"": 5, ""trend"": 8}}"
MB2,1,1,UNUSED_PROTO,prototype rarely activated in training windows,0,22.721210479736328,5,{}
